categoria_do_encargo;tipo_do_encargo;codigo_do_encargo;valor_total_do_carne;parcelas;taxa_de_desconto_%;vencimento_da_primeira_parcela;valor_da_primeira_parcela;codigo_de_barras;complemento_despesa;calcular_taxa_de_administracao_sobre_o_servico;conta_bancaria;
1;1;35180;19.23;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;8429;278.54;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28314;185.55;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;25302;927.21;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;26892;807.42;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;10608;1619.2;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;809;1196.75;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;25325;555.62;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;43853;59.96;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;8511;283.88;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2729;642.9;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2730;570.81;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;6439;918.29;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;6440;898.54;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;6573;1093.78;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;6574;352.17;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1138;803.16;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1155;67.86;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3086;1293.42;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36462;363.8;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30909;16.98;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;31005;346.18;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31010;348.97;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31037;17.08;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;31042;17.08;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;31255;237.24;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11303;387.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11334;31.47;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;45088;24.42;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;45092;25.11;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;45124;705.41;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30994;348.97;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31026;17.08;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;23039;459.39;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;12154;406.13;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36296;1388.01;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2475;904.08;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2476;1215.3;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2477;641.55;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2478;882.55;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2479;882.55;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2481;882.55;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2482;886.03;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;19818;208.85;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28761;24.96;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;28826;606.2;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28589;1450.19;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;7456;372.73;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2078;1022.78;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2120;66.72;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1376;698.4;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1388;20.75;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;13946;266.64;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2152;66.72;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;323;711.22;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;33444;931.89;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2311;2440.23;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36265;977.26;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36266;567.67;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1093;868.93;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1703;1973.53;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30876;250.1;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30908;16.98;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;6769;377.85;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;46967;410.5;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3084;1608.36;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36461;23.75;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;32082;238.81;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32132;12.53;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;30881;250.1;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30913;16.98;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;10035;274.43;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32913;251.07;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32948;14.34;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;31077;157.82;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;46954;160.99;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3478;726.67;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;7644;296.63;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32861;237.17;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32869;39.87;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;340;830.61;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;433;906.38;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11295;387.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11326;23.07;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;15664;832.56;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;23286;1429.00;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;16662;199.23;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;25220;401.74;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32866;201.52;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32879;24.59;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;1302;863.35;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1306;699.98;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;29005;16.64;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;29017;219.57;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31084;157.82;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2913;1130.93;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36405;71.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2914;691.7;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2915;691.7;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32608;163.03;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;17394;263.76;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;17395;251.75;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;40977;15.2;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;5522;483.54;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;18792;221.8;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;35106;160.94;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28738;24.96;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;28844;599.58;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;29236;660.12;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3466;374.4;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;13595;421.96;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;44154;668.95;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31956;260.82;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;7780;222.36;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;15402;990.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36000;223.41;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;7081;414.35;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2529;842.11;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2552;18.62;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;35886;894.84;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;12454;580.51;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34070;408.02;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1721;1396.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1722;928.02;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36904;320.76;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1104;723.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1105;723.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1106;723.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1108;723.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1110;723.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11577;361.13;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11580;293.26;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11578;489.24;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11746;2612.15;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11747;144.93;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11749;988.42;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11750;1347.64;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11754;1217.75;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11783;471.4;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;39170;537.65;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;39171;57.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11785;454.77;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;39173;64.11;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;35233;19.23;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;4254;534.2;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;42753;23.62;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;40745;191.15;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;51;921.03;1;;23/04/2025;;;IPTU 2025;0;6;
1;1;36305;1059.63;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28221;626.38;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28222;701.27;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28223;622.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28224;622.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28225;626.38;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28226;701.27;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28227;622.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28228;622.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28229;598.23;1;;23/04/2025;;;IPTU 2025;0;6;
1;1;28230;701.27;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28231;622.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28232;622.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;576;5189.96;8;;20/05/2025;;;IPTU 2025;0;6;6
1;1;575;1383.98;8;;20/05/2025;;;IPTU 2025;0;6;6
1;1;577;1093.73;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;39146;377.63;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28818;607.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;7493;310.69;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28094;704.15;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28095;17.6;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;3911;435.24;1;;23/04/2025;;;IPTU 2025;0;6;
1;1;7345;276.00;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32652;371.09;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32655;16.78;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;32659;13.83;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;46010;16.37;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;46023;325.75;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30693;17.84;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;28848;599.58;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32596;163.03;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31939;260.82;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;4056;335.89;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11318;29.67;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;2363;2626.12;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36282;245.93;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2364;245.99;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2912;816.81;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36406;120.76;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3096;754.12;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3100;45.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2179;1448.5;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2201;54.31;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;234;743.18;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;242;43.95;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11551;455.66;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1017;1021.64;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30397;438.66;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30424;17.59;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;31015;348.89;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31048;17.08;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;4664;479.22;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3673;401.34;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2344;2765.86;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28942;356.46;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30408;24.27;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;32854;201.52;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32851;188.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31152;266.48;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;23072;424.00;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;816;944.01;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34560;897.8;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32699;11.84;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;32711;202.03;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31900;260.82;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32858;188.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;17077;237.17;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32151;12.22;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;32142;12.53;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;33462;614.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;33491;28.7;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;33463;618.21;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;33492;28.7;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;1718;990.07;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22632;535.87;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;9824;673.29;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;6855;220.77;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1657;16.93;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;11739;236.26;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;364;764.79;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30389;438.66;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1833;701.74;1;;23/04/2025;;;IPTU 2025;0;6;
1;1;6356;577.94;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;37311;595.49;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3950;584.22;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3951;617.53;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36683;94.79;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;495;1493.88;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32988;273.9;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3006;1776.39;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22127;627.7;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1831;300.2;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32787;261.78;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32901;252.97;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32936;14.34;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;11732;257.15;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32890;252.61;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32925;14.34;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;6317;863.72;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32902;214.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32937;14.34;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;46633;479.43;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1441;794.86;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1446;26.03;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;6360;1965.52;1;;23/04/2025;;;IPTU 2025;0;6;
1;1;1214;1200.82;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1225;32.98;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;4245;529.26;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22462;711.6;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;42920;169.17;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22461;1653.24;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;43229;13.12;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;23514;459.23;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;499;873.71;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1608;851.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1638;27.62;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;19120;358.31;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;5782;270.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;37100;254.71;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;37101;254.71;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;5785;250.95;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30250;1726.43;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1003;1734.00;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36190;81.4;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;19971;297.97;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;35156;659.37;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;35162;659.37;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1212;843.26;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1218;15.95;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;1210;843.26;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1201;751.61;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;929;1246.19;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34429;1264.92;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;10129;223.87;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34840;417.31;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;930;993.17;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1239;662.74;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28367;11.8;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;2100;1057.71;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2142;66.71;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;41763;272.44;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;4496;582.85;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;921;4678.38;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1712;1110.64;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;21844;403.14;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36611;246.93;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;26443;272.22;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32897;214.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32932;14.34;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;32852;188.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22638;535.87;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32863;188.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34431;1091.48;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;10088;171.27;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32914;218.31;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32949;14.34;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;7064;172.88;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;37518;17.84;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;25049;567.68;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;43771;38.53;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34499;127.75;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;27620;440.95;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;7735;173.45;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;46162;185.99;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;46174;23.5;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;46163;191.88;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;46164;173.45;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;46173;25.87;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;26960;3573.57;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31918;260.13;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;33002;273.9;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2724;1098.83;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;381;751.95;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11291;405.87;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32597;163.7;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32612;15.98;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;6816;183.47;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;4580;423.94;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;6591;1072.96;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;21749;560.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;8333;342.44;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32587;159.62;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;23516;891.14;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3830;668.77;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;42906;458.47;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;38878;349.77;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;42907;458.47;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22637;535.87;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22423;881.42;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;16869;389.72;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;33477;614.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31651;166.26;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;46623;278.62;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;659;531.7;1;;23/04/2025;;;IPTU 2025;0;6;
1;1;36157;211.94;1;;23/04/2025;;;IPTU 2025;0;6;
1;1;14308;516.17;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36893;537.22;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34625;963.33;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2322;1826.65;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2323;821.09;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;47228;281.44;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3566;645.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;33277;265.49;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34053;17.02;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;43425;21.79;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;28612;2066.12;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34927;437.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;37505;34.25;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;7042;614.6;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;27986;226.9;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;35541;654.23;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;21986;906.51;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;7164;292.52;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;13655;506.12;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;39710;45.71;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;39711;57.01;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3657;278.63;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34932;437.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;8357;194.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;37925;66.75;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;24298;176.51;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2415;1693.92;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34874;373.22;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;251;845.41;1;;23/04/2025;;;IPTU 2025;0;6;
1;1;46819;55.94;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;12705;444.66;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;23231;178.3;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1806;852.89;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11211;472.66;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;33481;618.21;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;17423;180.41;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22441;555.07;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3522;378.56;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32834;261.78;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34924;437.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;5784;321.95;8;;20/05/2025;;;IPTU 2025;0;6;
